date,Hospitalized Census 5%,Hospitalized Census 25%,Hospitalized Census Median,Hospitalized Census 75%,Hospitalized Census %95,ICU Census 5%,ICU Census 25%,ICU Census Median,ICU Census 75%,ICU Census %95,Vent Census 5%,Vent Census 25%,Vent Census Median,Vent Census 75%,Vent Census %95,Hospitalized Admits 5%,Hospitalized Admits 25%,Hospitalized Admits Median,Hospitalized Admits 75%,Hospitalized Admits %95,ICU Admits 5%,ICU Admits 25%,ICU Admits Median,ICU Admits 75%,ICU Admits %95,Vent Admits 5%,Vent Admits 25%,Vent Admits Median,Vent Admits 75%,Vent Admits %95
2020-09-22,0.0145106869,0.9613859672,3.7821867871,9.7961708509,36.7850606029,0.0011552196600000276,0.22176098775000003,1.255664489,3.2827736258,11.854726583739954,8.762158000000112e-05,0.15389820255,1.0823295655,2.7103758361,11.178658108509435,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-23,0.012966058,0.9160059619,3.7086640508,9.7479838605,37.8610801778,0.0011157654,0.2072662079,1.2348252363,3.4262493483,11.9532456215,7.43143e-05,0.1464943797,1.0607140051,2.7570010953,11.905535988844989,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-24,0.0138895291,0.9558092053,3.5468262539,9.543858793,36.1058006412,0.0010412635000000001,0.2026818758,1.2151866597,3.3525803633,11.813170944,6.10811e-05,0.14042646790000002,1.0230512394,2.7339282834,11.740646362749949,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-25,0.012449693000000001,0.8770555264000001,3.5127205973,9.1313023455,37.0083170323,0.0009588523000000002,0.1926967692,1.1984328823000001,3.32406929,11.750796368649858,7.30475e-05,0.1348536059,1.0013963732,2.7525072754,12.0492730808,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-26,0.011159115300000001,0.9549821673000001,3.4534892949,9.2696139965,37.7213511202,0.0008829637000000001,0.2001300332,1.2121830622,3.249162588,12.111003373,6.33921e-05,0.12695249420000002,1.0113053139,2.753001154,11.9679107408,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-27,0.01189946351000008,0.9043086636000001,3.3889714544,9.2832327921,36.6001822363,0.0007864632,0.1743296935,1.1694976082,3.2321410109,11.818877137129956,5.5013e-05,0.1166476451,1.0175136872000001,2.687458388,11.6855417271,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-09-28,0.0127183259,0.8389387633000001,3.3450505443000003,8.8559477522,37.3189878526,0.0006653298,0.1730774234,1.1255388214,3.3183104322,11.5606612687,5.85599e-05,0.1075953988,1.0000033993,2.6411787050999997,11.642186232479673,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-29,0.0107956509,0.7862104773,3.4418987342,9.1487669817,38.3663414895,0.0006426619950000035,0.1642848064,1.095747875,3.1556934234,11.799983612479934,5.137967000000009e-05,0.099489333725,0.9558192261,2.7235899671,11.7274791795,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-30,0.0091636336,0.7746914140000001,3.3440949682,9.141510274375,36.2888788582,0.0005639571000000001,0.1513566384,1.1367900356,3.098678725,11.4775353518,4.46031e-05,0.0991943279,0.9852231764,2.6853365373,11.0454662913,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-10-01,0.0080152238,0.7986273425,3.1745980273,9.0655976052,36.4322028832,0.000480488480000003,0.1451953792,1.097525792,3.1802241127,11.5593891206,3.89267e-05,0.0983526347,0.9484138006,2.6536301567000002,11.145890183,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-10-02,0.0097102106,0.7495136941,3.198540055,8.7173595152,36.7108864775,0.0005321331,0.14730084370000002,1.1120885057,3.0775255176,11.0377130958,3.39727e-05,0.0891623156,0.9353364136000001,2.5618806125,11.3127120605,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-10-03,0.0085981589,0.7326848515000001,3.1404764499,8.8657434695,36.5684964992,0.0004817547,0.1413277912,1.1354212825,3.077928154,10.8730438546,2.96491e-05,0.09603135700000001,0.9537515277,2.6419943555,11.1869988462,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
